2.167171630859375000e+02,4.697561645507812500e+01,1.901669616699218750e+02
2.167788238525390625e+02,4.698355102539062500e+01,1.900798034667968750e+02
2.168346557617187500e+02,4.699062347412109375e+01,1.900046386718750000e+02
2.167956695556640625e+02,4.700511169433593750e+01,1.899499664306640625e+02
2.167580261230468750e+02,4.701842498779296875e+01,1.899012451171875000e+02
2.164344787597656250e+02,4.701417541503906250e+01,1.894625091552734375e+02
2.161209106445312500e+02,4.701285552978515625e+01,1.890928802490234375e+02
2.160451507568359375e+02,4.698558807373046875e+01,1.885517425537109375e+02
2.159742126464843750e+02,4.696134185791015625e+01,1.880662994384765625e+02
2.159081420898437500e+02,4.693980407714843750e+01,1.876305084228515625e+02
2.158468933105468750e+02,4.692063140869140625e+01,1.872390899658203125e+02
2.156478271484375000e+02,4.699794006347656250e+01,1.878996582031250000e+02
2.154611053466796875e+02,4.707377624511718750e+01,1.885196533203125000e+02
2.152935333251953125e+02,4.714688873291015625e+01,1.890993499755859375e+02
2.151995391845703125e+02,4.719431304931640625e+01,1.888937225341796875e+02
2.151152038574218750e+02,4.723748016357421875e+01,1.887093048095703125e+02
2.150395050048828125e+02,4.727668762207031250e+01,1.885437927246093750e+02
2.149715728759765625e+02,4.731230163574218750e+01,1.883952484130859375e+02
2.152765197753906250e+02,4.728520202636718750e+01,1.873794555664062500e+02
2.155595397949218750e+02,4.726194000244140625e+01,1.865234527587890625e+02
2.154207000732421875e+02,4.728482055664062500e+01,1.862198944091796875e+02
2.152944946289062500e+02,4.730602264404296875e+01,1.859512176513671875e+02
2.151804351806640625e+02,4.732556152343750000e+01,1.857131958007812500e+02
2.153364868164062500e+02,4.736740112304687500e+01,1.854770202636718750e+02
2.153407440185546875e+02,4.733477783203125000e+01,1.840937194824218750e+02
2.153435058593750000e+02,4.730686187744140625e+01,1.828506622314453125e+02
2.153450164794921875e+02,4.728286743164062500e+01,1.817333679199218750e+02
2.153455657958984375e+02,4.726221466064453125e+01,1.807289428710937500e+02
2.153453674316406250e+02,4.724438476562500000e+01,1.798258361816406250e+02
2.153531494140625000e+02,4.728266143798828125e+01,1.794287872314453125e+02
2.153565368652343750e+02,4.731787872314453125e+01,1.790748138427734375e+02
2.153568878173828125e+02,4.735018920898437500e+01,1.787593994140625000e+02
2.155094757080078125e+02,4.738953399658203125e+01,1.788623352050781250e+02
2.156477661132812500e+02,4.742765045166015625e+01,1.789563598632812500e+02
2.157730407714843750e+02,4.746415710449218750e+01,1.790420837402343750e+02
2.158864135742187500e+02,4.749880218505859375e+01,1.791201171875000000e+02
2.159015197753906250e+02,4.758767700195312500e+01,1.796490325927734375e+02
2.159145812988281250e+02,4.767385864257812500e+01,1.801330871582031250e+02
2.159268493652343750e+02,4.775649261474609375e+01,1.805751495361328125e+02
2.156730804443359375e+02,4.780477905273437500e+01,1.801288146972656250e+02
2.154759826660156250e+02,4.784825134277343750e+01,1.797865142822265625e+02
2.153491058349609375e+02,4.777170562744140625e+01,1.793156127929687500e+02
2.154724426269531250e+02,4.777314758300781250e+01,1.786967010498046875e+02
2.155870971679687500e+02,4.777435302734375000e+01,1.781390838623046875e+02
2.156929321289062500e+02,4.777536773681640625e+01,1.776366271972656250e+02
2.157901611328125000e+02,4.777622222900390625e+01,1.771839294433593750e+02
2.158792114257812500e+02,4.777696990966796875e+01,1.767760925292968750e+02
2.163194122314453125e+02,4.782815551757812500e+01,1.769883575439453125e+02
2.167531585693359375e+02,4.787150573730468750e+01,1.771959533691406250e+02
2.171687164306640625e+02,4.790989685058593750e+01,1.774062500000000000e+02
2.177988739013671875e+02,4.785376739501953125e+01,1.763574371337890625e+02
2.183653411865234375e+02,4.781275939941406250e+01,1.755199584960937500e+02
2.188235168457031250e+02,4.778749847412109375e+01,1.748348388671875000e+02
2.190801086425781250e+02,4.783244323730468750e+01,1.744746856689453125e+02
2.194209594726562500e+02,4.775823211669921875e+01,1.734648590087890625e+02
2.197282257080078125e+02,4.769145202636718750e+01,1.725571746826171875e+02
2.200051574707031250e+02,4.763133239746093750e+01,1.717412261962890625e+02
2.202769165039062500e+02,4.754472351074218750e+01,1.701807861328125000e+02
2.205141448974609375e+02,4.746936798095703125e+01,1.687765960693359375e+02
2.207223663330078125e+02,4.740357208251953125e+01,1.675126342773437500e+02
2.209059143066406250e+02,4.734592437744140625e+01,1.663747711181640625e+02
2.211064300537109375e+02,4.741081237792968750e+01,1.660892181396484375e+02
2.212841339111328125e+02,4.746977996826171875e+01,1.658317413330078125e+02
2.214416046142578125e+02,4.752333068847656250e+01,1.655996551513671875e+02
2.217824249267578125e+02,4.761253356933593750e+01,1.654440765380859375e+02
2.220759582519531250e+02,4.769466400146484375e+01,1.653043060302734375e+02
2.223304443359375000e+02,4.776992034912109375e+01,1.651775970458984375e+02
2.223789978027343750e+02,4.794849395751953125e+01,1.658022766113281250e+02
2.223778991699218750e+02,4.812127685546875000e+01,1.663655242919921875e+02
2.223348541259765625e+02,4.828812408447265625e+01,1.668831176757812500e+02
2.223457794189453125e+02,4.828777313232421875e+01,1.657725219726562500e+02
2.223560791015625000e+02,4.828794097900390625e+01,1.647732543945312500e+02
2.220914764404296875e+02,4.830854034423828125e+01,1.639363403320312500e+02
2.218174896240234375e+02,4.833677673339843750e+01,1.632415313720703125e+02
2.215690002441406250e+02,4.836763000488281250e+01,1.626723632812500000e+02
2.213653564453125000e+02,4.839696502685546875e+01,1.622014923095703125e+02
2.212096405029296875e+02,4.842259979248046875e+01,1.618022460937500000e+02
2.214329986572265625e+02,4.840515136718750000e+01,1.612161865234375000e+02
2.216682128906250000e+02,4.838716888427734375e+01,1.607161254882812500e+02
2.218982391357421875e+02,4.837126922607421875e+01,1.602974395751953125e+02
2.219620208740234375e+02,4.836773681640625000e+01,1.599292602539062500e+02
2.220193481445312500e+02,4.836475372314453125e+01,1.595983276367187500e+02
2.220709075927734375e+02,4.836219787597656250e+01,1.593007812500000000e+02
2.219814300537109375e+02,4.860977172851562500e+01,1.604229431152343750e+02
2.221220397949218750e+02,4.875798034667968750e+01,1.605446777343750000e+02
2.222553558349609375e+02,4.889373779296875000e+01,1.606635589599609375e+02
2.223821411132812500e+02,4.901761627197265625e+01,1.607768249511718750e+02
2.225026092529296875e+02,4.913028717041015625e+01,1.608828430175781250e+02
2.226164550781250000e+02,4.923256683349609375e+01,1.609807739257812500e+02
2.227012939453125000e+02,4.937395477294921875e+01,1.610718841552734375e+02
2.228271942138671875e+02,4.949394226074218750e+01,1.611408081054687500e+02
2.232975158691406250e+02,4.944786071777343750e+01,1.606359100341796875e+02
2.234818725585937500e+02,4.940372467041015625e+01,1.600266571044921875e+02
2.236697998046875000e+02,4.936052703857421875e+01,1.594685668945312500e+02
2.238528137207031250e+02,4.931925201416015625e+01,1.589581909179687500e+02
2.240264739990234375e+02,4.928046417236328125e+01,1.584925994873046875e+02
2.244428710937500000e+02,4.928177642822265625e+01,1.577549133300781250e+02
2.248254089355468750e+02,4.928299713134765625e+01,1.570859680175781250e+02
2.252966308593750000e+02,4.930409240722656250e+01,1.564005126953125000e+02
2.259566802978515625e+02,4.935210418701171875e+01,1.556412048339843750e+02
2.266057586669921875e+02,4.938876342773437500e+01,1.549510803222656250e+02
2.272425079345703125e+02,4.941699218750000000e+01,1.543377838134765625e+02
2.280728302001953125e+02,4.945797729492187500e+01,1.537851257324218750e+02
2.286946563720703125e+02,4.920571136474609375e+01,1.507978210449218750e+02
2.295543212890625000e+02,4.915477752685546875e+01,1.494495391845703125e+02
2.303276062011718750e+02,4.910962677001953125e+01,1.482363128662109375e+02
2.312830505371093750e+02,4.916257476806640625e+01,1.474886169433593750e+02
2.321431579589843750e+02,4.921089172363281250e+01,1.468155822753906250e+02
2.331809387207031250e+02,4.912402343750000000e+01,1.452597351074218750e+02
2.341196441650390625e+02,4.905037689208984375e+01,1.438659667968750000e+02
2.349673919677734375e+02,4.898785400390625000e+01,1.426174316406250000e+02
2.360526580810546875e+02,4.901358032226562500e+01,1.423597106933593750e+02
2.370244903564453125e+02,4.904057312011718750e+01,1.421506958007812500e+02
2.378899841308593750e+02,4.906835937500000000e+01,1.419790344238281250e+02
2.386147155761718750e+02,4.913634490966796875e+01,1.417347412109375000e+02
2.392632904052734375e+02,4.919841003417968750e+01,1.415190582275390625e+02
2.401021881103515625e+02,4.909183502197265625e+01,1.400410156250000000e+02
2.408559112548828125e+02,4.899920654296875000e+01,1.387136840820312500e+02
2.415331115722656250e+02,4.891846466064453125e+01,1.375214080810546875e+02
2.422265167236328125e+02,4.895434570312500000e+01,1.372931518554687500e+02
2.428490295410156250e+02,4.898730468750000000e+01,1.370925750732421875e+02
2.434086456298828125e+02,4.901747131347656250e+01,1.369162445068359375e+02
2.438109130859375000e+02,4.900125885009765625e+01,1.362181701660156250e+02
2.441721954345703125e+02,4.898899078369140625e+01,1.356046752929687500e+02
2.444996337890625000e+02,4.897940826416015625e+01,1.350644073486328125e+02
2.449426879882812500e+02,4.902487945556640625e+01,1.351017150878906250e+02
2.453627624511718750e+02,4.906532287597656250e+01,1.351576232910156250e+02
2.457717437744140625e+02,4.901194000244140625e+01,1.343502349853515625e+02
2.461813354492187500e+02,4.896086883544921875e+01,1.336336059570312500e+02
2.465806884765625000e+02,4.891233062744140625e+01,1.329885559082031250e+02
2.472649078369140625e+02,4.890449523925781250e+01,1.322448730468750000e+02
2.478810882568359375e+02,4.889862823486328125e+01,1.315752716064453125e+02
2.488510284423828125e+02,4.893272399902343750e+01,1.310892181396484375e+02
2.498493194580078125e+02,4.895766448974609375e+01,1.306698455810546875e+02
2.508422546386718750e+02,4.897881317138671875e+01,1.303629302978515625e+02
2.506857299804687500e+02,4.902211761474609375e+01,1.300009613037109375e+02
2.507201995849609375e+02,4.905123901367187500e+01,1.297664031982421875e+02
2.508812255859375000e+02,4.906710815429687500e+01,1.295488891601562500e+02
2.512992553710937500e+02,4.906399536132812500e+01,1.291005249023437500e+02
2.516759643554687500e+02,4.906136322021484375e+01,1.286974487304687500e+02
2.521658020019531250e+02,4.905621337890625000e+01,1.282238616943359375e+02
2.526327514648437500e+02,4.904969024658203125e+01,1.277954101562500000e+02
2.530765686035156250e+02,4.904218292236328125e+01,1.274122161865234375e+02
2.534834899902343750e+02,4.896901702880859375e+01,1.261930465698242188e+02
2.538526611328125000e+02,4.890626525878906250e+01,1.250979461669921875e+02
2.543268890380859375e+02,4.893232727050781250e+01,1.250034484863281250e+02
2.547548522949218750e+02,4.895573425292968750e+01,1.249185485839843750e+02
2.555408020019531250e+02,4.896012878417968750e+01,1.247105178833007812e+02
2.562655639648437500e+02,4.896289062500000000e+01,1.245355453491210938e+02
2.569291076660156250e+02,4.896471405029296875e+01,1.243914489746093750e+02
2.575484313964843750e+02,4.898332214355468750e+01,1.242930450439453125e+02
2.581107788085937500e+02,4.899967193603515625e+01,1.242076568603515625e+02
2.588440551757812500e+02,4.890470886230468750e+01,1.231859817504882812e+02
2.595043029785156250e+02,4.882165527343750000e+01,1.222687454223632812e+02
2.606570739746093750e+02,4.876758575439453125e+01,1.223032226562500000e+02
2.617019958496093750e+02,4.871949005126953125e+01,1.223420104980468750e+02
2.626472778320312500e+02,4.867686462402343750e+01,1.223843154907226562e+02
2.632386169433593750e+02,4.860050201416015625e+01,1.215082015991210938e+02
2.637849731445312500e+02,4.853232574462890625e+01,1.207431640625000000e+02
2.642926330566406250e+02,4.847087097167968750e+01,1.200694351196289062e+02
2.655330810546875000e+02,4.832540893554687500e+01,1.192968597412109375e+02
2.666795043945312500e+02,4.819519805908203125e+01,1.186368942260742188e+02
2.677227478027343750e+02,4.807920074462890625e+01,1.180793228149414062e+02
2.690947265625000000e+02,4.796434020996093750e+01,1.176422119140625000e+02
2.702536621093750000e+02,4.786631011962890625e+01,1.173195571899414062e+02
2.709438171386718750e+02,4.780325317382812500e+01,1.173064498901367188e+02
2.715455322265625000e+02,4.774761962890625000e+01,1.173095932006835938e+02
2.720751037597656250e+02,4.769826507568359375e+01,1.173285903930664062e+02
2.724942321777343750e+02,4.767292785644531250e+01,1.173161392211914062e+02
2.728717041015625000e+02,4.764986419677734375e+01,1.173812484741210938e+02
2.735802612304687500e+02,4.761542510986328125e+01,1.179584503173828125e+02
2.742373046875000000e+02,4.758754730224609375e+01,1.184932098388671875e+02
2.748458557128906250e+02,4.756510925292968750e+01,1.189827041625976562e+02
2.758908691406250000e+02,4.752128601074218750e+01,1.178383255004882812e+02
2.768354797363281250e+02,4.748512268066406250e+01,1.168095626831054688e+02
2.776891174316406250e+02,4.745523834228515625e+01,1.158848953247070312e+02
2.784887390136718750e+02,4.747463989257812500e+01,1.151053848266601562e+02
2.792207336425781250e+02,4.749253845214843750e+01,1.144050598144531250e+02
2.803223266601562500e+02,4.753175354003906250e+01,1.136646652221679688e+02
2.813177490234375000e+02,4.756864929199218750e+01,1.129998626708984375e+02
2.826395568847656250e+02,4.760053253173828125e+01,1.122872772216796875e+02
2.838648986816406250e+02,4.762947082519531250e+01,1.116816177368164062e+02
2.849825439453125000e+02,4.765596008300781250e+01,1.111752090454101562e+02
2.852880249023437500e+02,4.763790130615234375e+01,1.113714675903320312e+02
2.856804199218750000e+02,4.761595153808593750e+01,1.116577453613281250e+02
2.867753601074218750e+02,4.759961700439453125e+01,1.110592956542968750e+02
2.878125305175781250e+02,4.758392333984375000e+01,1.105455322265625000e+02
2.887796630859375000e+02,4.756883239746093750e+01,1.101191711425781250e+02
2.896338500976562500e+02,4.753965759277343750e+01,1.097571487426757812e+02
2.904017028808593750e+02,4.751387786865234375e+01,1.094323348999023438e+02
2.910035400390625000e+02,4.745909881591796875e+01,1.087518463134765625e+02
2.915545043945312500e+02,4.740892791748046875e+01,1.081599960327148438e+02
2.920621337890625000e+02,4.736295318603515625e+01,1.076411895751953125e+02
2.928675842285156250e+02,4.732011413574218750e+01,1.070973358154296875e+02
2.935967102050781250e+02,4.728166961669921875e+01,1.066088943481445312e+02
2.942424011230468750e+02,4.730558013916015625e+01,1.071284408569335938e+02
2.948250732421875000e+02,4.732857513427734375e+01,1.075981445312500000e+02
2.953507385253906250e+02,4.735044860839843750e+01,1.080224609375000000e+02
2.959686889648437500e+02,4.735369110107421875e+01,1.074813842773437500e+02
2.965362243652343750e+02,4.735629272460937500e+01,1.069983520507812500e+02
2.974848937988281250e+02,4.735854339599609375e+01,1.063738708496093750e+02
2.983821411132812500e+02,4.735845947265625000e+01,1.058480072021484375e+02
2.992095336914062500e+02,4.735660552978515625e+01,1.054169006347656250e+02
2.998555603027343750e+02,4.733660125732421875e+01,1.050567169189453125e+02
3.004372558593750000e+02,4.731878662109375000e+01,1.047331161499023438e+02
3.008949584960937500e+02,4.728630065917968750e+01,1.049672088623046875e+02
3.013057861328125000e+02,4.725841522216796875e+01,1.051842117309570312e+02
3.016754150390625000e+02,4.723442840576171875e+01,1.053847274780273438e+02
3.022604675292968750e+02,4.723815155029296875e+01,1.050069351196289062e+02
3.027886352539062500e+02,4.724189758300781250e+01,1.046682510375976562e+02
3.032653198242187500e+02,4.724559783935546875e+01,1.043646316528320312e+02
3.034503784179687500e+02,4.724070739746093750e+01,1.046825332641601562e+02
3.036604919433593750e+02,4.723484802246093750e+01,1.050123672485351562e+02
3.044022827148437500e+02,4.724393463134765625e+01,1.046500549316406250e+02
3.051799316406250000e+02,4.726121520996093750e+01,1.047951965332031250e+02
3.058963623046875000e+02,4.727606964111328125e+01,1.049408187866210938e+02
3.065512390136718750e+02,4.728901672363281250e+01,1.050873107910156250e+02
3.072928771972656250e+02,4.730480957031250000e+01,1.052288284301757812e+02
3.079606018066406250e+02,4.731908416748046875e+01,1.053698730468750000e+02
3.086939086914062500e+02,4.733707427978515625e+01,1.055029678344726562e+02
3.093451538085937500e+02,4.735379028320312500e+01,1.056294860839843750e+02
3.099238281250000000e+02,4.736932373046875000e+01,1.057475967407226562e+02
3.109659729003906250e+02,4.741930389404296875e+01,1.054605789184570312e+02
3.118131408691406250e+02,4.746801757812500000e+01,1.052347183227539062e+02
3.125088806152343750e+02,4.751486968994140625e+01,1.050301055908203125e+02
3.130927734375000000e+02,4.755922698974609375e+01,1.048346023559570312e+02
3.136428222656250000e+02,4.759216308593750000e+01,1.050524673461914062e+02
3.141362609863281250e+02,4.762235260009765625e+01,1.052478942871093750e+02
3.145789489746093750e+02,4.764994812011718750e+01,1.054232635498046875e+02
3.149761352539062500e+02,4.767515563964843750e+01,1.055807189941406250e+02
3.153088073730468750e+02,4.772709655761718750e+01,1.060677947998046875e+02
3.155447692871093750e+02,4.777773284912109375e+01,1.065075149536132812e+02
3.157014160156250000e+02,4.782649993896484375e+01,1.069228668212890625e+02
3.158038330078125000e+02,4.787302398681640625e+01,1.073300170898437500e+02
3.160152587890625000e+02,4.792218780517578125e+01,1.077322463989257812e+02
3.162047729492187500e+02,4.796809387207031250e+01,1.081282348632812500e+02
3.163847045898437500e+02,4.801071166992187500e+01,1.085105590820312500e+02
3.171163635253906250e+02,4.804128265380859375e+01,1.082690124511718750e+02
3.177829895019531250e+02,4.806954193115234375e+01,1.080639190673828125e+02
3.183872375488281250e+02,4.809564208984375000e+01,1.078906250000000000e+02
3.186619567871093750e+02,4.813205718994140625e+01,1.077234191894531250e+02
3.189068908691406250e+02,4.816513824462890625e+01,1.075788421630859375e+02
3.191263427734375000e+02,4.819517517089843750e+01,1.074537353515625000e+02
3.200192871093750000e+02,4.814305877685546875e+01,1.069149551391601562e+02
3.208229064941406250e+02,4.809716796875000000e+01,1.064425888061523438e+02
3.215437622070312500e+02,4.805669403076171875e+01,1.060273666381835938e+02
3.221891174316406250e+02,4.802098846435546875e+01,1.056612014770507812e+02
3.227661437988281250e+02,4.798937988281250000e+01,1.053371505737304688e+02
3.230012817382812500e+02,4.803652954101562500e+01,1.059597854614257812e+02
3.232131042480468750e+02,4.808072662353515625e+01,1.065216293334960938e+02
3.234913940429687500e+02,4.805513000488281250e+01,1.060443725585937500e+02
3.237418823242187500e+02,4.803244781494140625e+01,1.056236190795898438e+02
3.239686584472656250e+02,4.801227569580078125e+01,1.052519760131835938e+02
3.246530456542968750e+02,4.799244689941406250e+01,1.049360580444335938e+02
3.252623901367187500e+02,4.797528839111328125e+01,1.046604309082031250e+02
3.258044738769531250e+02,4.796039581298828125e+01,1.044183349609375000e+02
3.261610107421875000e+02,4.792312622070312500e+01,1.032113494873046875e+02
3.264718322753906250e+02,4.789276123046875000e+01,1.021496124267578125e+02
3.267496948242187500e+02,4.786754608154296875e+01,1.012155685424804688e+02
3.270030822753906250e+02,4.784622192382812500e+01,1.003920822143554688e+02
3.277295837402343750e+02,4.785563659667968750e+01,1.005388412475585938e+02
3.283930053710937500e+02,4.786434936523437500e+01,1.006833114624023438e+02
3.291382446289062500e+02,4.781593322753906250e+01,1.008525619506835938e+02
3.298113403320312500e+02,4.777268981933593750e+01,1.010151824951171875e+02
3.304172058105468750e+02,4.773405456542968750e+01,1.011701126098632812e+02
3.309260864257812500e+02,4.771154785156250000e+01,1.012697677612304688e+02
3.313824768066406250e+02,4.769109344482421875e+01,1.013668060302734375e+02
3.317929992675781250e+02,4.767254638671875000e+01,1.014602432250976562e+02
3.322450561523437500e+02,4.765085601806640625e+01,1.021025314331054688e+02
3.326630859375000000e+02,4.763385009765625000e+01,1.027035675048828125e+02
3.330996093750000000e+02,4.762821197509765625e+01,1.032579193115234375e+02
3.335003051757812500e+02,4.762530517578125000e+01,1.037685852050781250e+02
3.338691101074218750e+02,4.762454223632812500e+01,1.042360458374023438e+02
3.344364318847656250e+02,4.763464355468750000e+01,1.046665496826171875e+02
3.349554443359375000e+02,4.764488983154296875e+01,1.050532226562500000e+02
3.356382446289062500e+02,4.766473388671875000e+01,1.054072723388671875e+02
3.362571105957031250e+02,4.768328857421875000e+01,1.057248840332031250e+02
3.370083618164062500e+02,4.767894744873046875e+01,1.060226440429687500e+02
3.376866149902343750e+02,4.767554473876953125e+01,1.062915344238281250e+02
3.382988281250000000e+02,4.767286682128906250e+01,1.065341339111328125e+02
3.392876281738281250e+02,4.764427947998046875e+01,1.061872558593750000e+02
3.401792297363281250e+02,4.762010955810546875e+01,1.058753509521484375e+02
3.409831237792968750e+02,4.759960937500000000e+01,1.055949249267578125e+02
3.419398803710937500e+02,4.759226989746093750e+01,1.053392791748046875e+02
3.428017272949218750e+02,4.758663177490234375e+01,1.051110687255859375e+02
3.437585754394531250e+02,4.766490936279296875e+01,1.058538513183593750e+02
3.446289367675781250e+02,4.773608398437500000e+01,1.065221710205078125e+02
3.454205627441406250e+02,4.780078125000000000e+01,1.071241073608398438e+02
3.462260742187500000e+02,4.757817077636718750e+01,1.060320129394531250e+02
3.469758605957031250e+02,4.737820434570312500e+01,1.050547637939453125e+02
3.480052795410156250e+02,4.728387451171875000e+01,1.050076599121093750e+02
3.489426574707031250e+02,4.719943237304687500e+01,1.049641876220703125e+02
3.497959594726562500e+02,4.712385559082031250e+01,1.049250793457031250e+02
3.505320129394531250e+02,4.706494140625000000e+01,1.049924011230468750e+02
